id,distcode,distname,state,rad,lng,lat,disthash
1264140987,198,Sant Ravidas Nagar (Bhadohi),Uttar Pradesh,0.5865173053267658,82.57014649999999,25.3941093,42504ec5
4667489225,198,Sant Ravidas Nagar (Bhadohi),Uttar Pradesh,-1.9893898373777568,82.50846419999999,25.242706400000003,42504ec5
245756783,184,Siddharthnagar,Uttar Pradesh,7.930822366896416,82.65258459999998,27.204131599999986,0cb3e7c3
245757574,184,Siddharthnagar,Uttar Pradesh,9.81664056280496,83.0855607,27.279303399999996,0cb3e7c3
245759759,184,Siddharthnagar,Uttar Pradesh,-1.7729391659977276,82.7908826,27.497132499999985,0cb3e7c3
6024819938,184,Siddharthnagar,Uttar Pradesh,4.057366525788144,82.64874879999999,27.173293599999987,0cb3e7c3
245752222,186,Sant Kabir Nagar,Uttar Pradesh,-0.6237844493932819,83.1275735,26.754485799999994,c70eb072
2077500593,186,Sant Kabir Nagar,Uttar Pradesh,3.075473476077791,83.11086219999999,26.977253299999987,c70eb072
245734674,174,Kaushambi,Uttar Pradesh,9.87585415638485,81.37493819999999,25.5306196,06622dd4
2087292291,174,Kaushambi,Uttar Pradesh,-1.7695227814284262,81.6619333,25.478342699999985,06622dd4
2087323520,174,Kaushambi,Uttar Pradesh,5.108331466421205,81.48995719999999,25.561561700000006,06622dd4
2146977936,174,Kaushambi,Uttar Pradesh,9.154069398783687,81.5098938,25.377793800000006,06622dd4
245741207,165,Jalaun,Uttar Pradesh,12.336991330348559,79.4534538,25.986391799999996,426d0912
1269030607,165,Jalaun,Uttar Pradesh,26.88882179867112,79.33356849999998,26.143189599999996,426d0912
2081200029,165,Jalaun,Uttar Pradesh,-1.2314687968189402,79.3091991,25.8085199,426d0912
2146972962,165,Jalaun,Uttar Pradesh,-0.4957786725480053,79.74581879999998,26.121671400000007,426d0912
2906138258,165,Jalaun,Uttar Pradesh,9.939448111190497,79.1483252,25.9952332,426d0912
5643045005,165,Jalaun,Uttar Pradesh,5.194241308323602,79.4144517,26.36213809999998,426d0912
287687798,197,Varanasi,Uttar Pradesh,1.7472326824851898,83.00762919999998,25.33564909999999,2e0a86c3
4183163718,197,Varanasi,Uttar Pradesh,3.2797963937864814,82.96631579999999,25.286870399999998,2e0a86c3
4561658690,197,Varanasi,Uttar Pradesh,2.0297999155227515,83.02021229999998,25.345084,2e0a86c3
6261702080,197,Varanasi,Uttar Pradesh,2.969700885671384,82.98356649999998,25.32991719999999,2e0a86c3
245750667,162,Auraiya,Uttar Pradesh,8.168560049150246,79.5536,26.63069999999999,63507a7b
1269032940,162,Auraiya,Uttar Pradesh,3.6593366754930368,79.5101594,26.464515900000002,63507a7b
245738751,173,Pratapgarh,Uttar Pradesh,8.882027968096418,81.5137022,25.717210099999985,c5c35762
245740277,173,Pratapgarh,Uttar Pradesh,15.436011667718857,82.00285900000002,25.92133899999999,c5c35762
1693094791,173,Pratapgarh,Uttar Pradesh,-1.1625110824215517,81.4118044,25.763788799999993,c5c35762
245740768,168,Hamirpur,Uttar Pradesh,-0.8754428164522529,80.1511,25.951600000000003,2ae8c08a
1268160014,168,Hamirpur,Uttar Pradesh,9.80187782594191,79.5665356,25.5936555,2ae8c08a
2146972961,168,Hamirpur,Uttar Pradesh,6.716020370374947,80.1600804,25.826050900000006,2ae8c08a
245754091,183,Gonda,Uttar Pradesh,2.0095438715082774,82.1381306,26.86374779999999,54c26aa6
245755662,183,Gonda,Uttar Pradesh,9.047498841783154,81.7802686,27.031825899999987,54c26aa6
245756302,183,Gonda,Uttar Pradesh,21.26480059371405,81.96459209999999,27.13184040000001,54c26aa6
245745098,163,Kanpur Dehat,Uttar Pradesh,7.7591420079351465,79.8397679,26.22694659999999,5159be68
245747339,163,Kanpur Dehat,Uttar Pradesh,15.653384177625819,79.9488395,26.383210399999996,5159be68
245736790,194,Jaunpur,Uttar Pradesh,2.2576190263652345,82.1902983,25.657911099999982,749c3a9c
245738012,194,Jaunpur,Uttar Pradesh,11.313459569019603,82.689,25.747199999999996,749c3a9c
1263576813,194,Jaunpur,Uttar Pradesh,13.263430290249179,82.6033192,25.604713199999992,749c3a9c
2139197038,194,Jaunpur,Uttar Pradesh,0.695738313396606,82.6810239,26.055739099999997,749c3a9c
4746995987,194,Jaunpur,Uttar Pradesh,3.7676019412720487,82.5729593,25.986270899999994,749c3a9c
4746996841,194,Jaunpur,Uttar Pradesh,2.3359882457939873,82.54784139999998,25.9715195,749c3a9c
7528065486,194,Jaunpur,Uttar Pradesh,11.467353863023177,82.7404683,25.655476499999992,749c3a9c
245754349,176,Bara Banki,Uttar Pradesh,5.678661688549486,81.55618199999999,26.888609999999993,89041198
245754798,176,Bara Banki,Uttar Pradesh,8.907848278683518,81.19483749999999,26.92740969999999,89041198
245756696,176,Bara Banki,Uttar Pradesh,6.056146411225815,81.20990269999999,27.17286180000001,89041198
2141899782,176,Bara Banki,Uttar Pradesh,0.9413731818179053,81.364046,26.60336769999999,89041198
2272857281,176,Bara Banki,Uttar Pradesh,4.8955750973823235,81.404409,27.086604199999996,89041198
245731739,169,Mahoba,Uttar Pradesh,2.962489179688541,79.87920709999999,25.28868509999999,9064b3f8
245733193,169,Mahoba,Uttar Pradesh,6.44156569272317,80.00351349999998,25.401567699999987,9064b3f8
1268157277,169,Mahoba,Uttar Pradesh,15.477962577902431,79.640813,25.318514499999992,9064b3f8
1268161268,169,Mahoba,Uttar Pradesh,12.11821711835367,79.75026799999999,25.402048699999987,9064b3f8
245756276,187,Mahrajganj,Uttar Pradesh,1.5388376479018253,83.75782509999999,27.146890100000007,e765ab1c
245758023,187,Mahrajganj,Uttar Pradesh,9.543746205874443,83.7257283,27.313421500000008,e765ab1c
566994392,187,Mahrajganj,Uttar Pradesh,2.4618580996433694,83.2747426,27.102654900000005,e765ab1c
768578330,187,Mahrajganj,Uttar Pradesh,-0.21378995554238486,83.418656,27.427266399999986,e765ab1c
2246454867,187,Mahrajganj,Uttar Pradesh,1.828414961487149,83.32920609999998,27.301252199999986,e765ab1c
2246454946,187,Mahrajganj,Uttar Pradesh,-1.8255254155781349,83.4703326,27.474591799999985,e765ab1c
2267531594,187,Mahrajganj,Uttar Pradesh,17.09840935067744,83.5621855,27.145800500000007,e765ab1c
5270492453,187,Mahrajganj,Uttar Pradesh,-0.06053995099944655,83.1964707,27.198760599999996,e765ab1c
5334643330,187,Mahrajganj,Uttar Pradesh,3.399802432643153,83.2278041,27.168807099999995,e765ab1c
245728460,199,Mirzapur,Uttar Pradesh,2.1025312459679526,83.0329811,25.015936599999996,09c3966f
245729538,199,Mirzapur,Uttar Pradesh,4.242624611763552,82.88353989999999,25.128193099999983,09c3966f
568448372,199,Mirzapur,Uttar Pradesh,9.229132976754597,82.56899519999999,25.146134600000003,09c3966f
